node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
jgi|PhapaK8108|11042193|fgenesh1_kg.tig00031474_5887_#_2154_#_evgtrinTRINITY_DN204631c7_g1_i11_240447955.ENSDARP00000003641,7.0,0.0,1.0,7.0,291.53,1.0,0.07498,1256.12771,11.09909,3.998,45218.0,0.0,
GlymaFiskIII.12G020900.1.p,6.0,0.0,1.0,6.0,223.564,1.0,0.07498,1315.357,11.22701,108380.14451,2.52728549822E11,0.0,
GlymaFiskIII.12G020700.3.p,3.0,0.0,1.0,3.0,130.584,1.0,0.08179,1144.35263,10.60503,90.74589,2.4449538E7,0.0,
GlymaFiskIII.12G020700.2.p,3.0,0.0,1.0,3.0,91.454,1.0,0.08179,1144.35263,10.60503,90.74589,2.4449538E7,0.0,
GlymaFiskIII.12G020700.1.p,3.0,0.0,1.0,3.0,97.121,1.0,0.08179,1144.35263,10.60503,90.74589,2.4449538E7,0.0,
GlymaFiskIII.12G019700.1.p,3.0,0.0,1.0,3.0,1.212,4.0,4.1E-4,4.0,0.00181,2.0,6.0,0.0,
jgi|PhapaK8108|10497865|fgenesh1_kg.tig00019361_5291_#_197_#_evgvelvOases_61_Loc2097t7_142641,3.0,0.0,1.0,3.0,1.208,4.0,4.1E-4,4.0,0.00181,2.0,6.0,0.0,
jgi|PhapaK8108|10492317|fgenesh1_kg.tig00019250_5279_#_64_#_evgvelvOases_61_Loc2097t7_142641,3.0,0.0,1.0,3.0,1.207,1.0,4.1E-4,4.0,0.00181,2.0,6.0,0.0,
jgi|PhapaK8108|10435780|fgenesh1_kg.tig00018243_5139_#_5_#_evgvelvOases_61_Loc2097t7_142641,3.0,0.0,1.0,3.0,1.214,1.0,4.1E-4,4.0,0.00181,2.0,6.0,0.0,
GlymaFiskIII.12G017700.1.p,5.0,0.0,1.0,5.0,18.342,1.0,0.06921,1069.54375,10.21181,3561.14354,2.2234664028E10,0.0,
GlymaFiskIII.12G015200.1.p,10.0,0.0,1.0,10.0,529.216,1.0,0.07498,1417.33117,11.60628,25492.47477,3.4148897012E10,0.0,
GlymaFiskIII.12G009200.1.p,1.0,0.0,1.0,1.0,1.099,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.12G007900.1.p,5.0,0.0,1.0,5.0,144.305,14.0,0.07498,1245.53557,10.95912,36005.32537,2.220135522E9,0.0,
jgi|PhapaK8108|9635485|fgenesh1_kg.tig00009663_3373_#_404_#_evgsoapSoap_25_scaffold1622_164795,9.0,0.0,1.0,9.0,62.643,13.0,0.07498,1101.0382,10.36272,79547.89527,1.8133808708E10,0.0,
GlymaFiskIII.12G004200.1.p,5.0,0.0,1.0,5.0,188.841,12.0,0.07498,1348.6149,11.41446,33393.44233,1.254931896E9,0.0,
jgi|PhapaK8108|11646066|estExt_Genemark4.C_tig00031441_58600097,16.0,0.0,1.0,16.0,82.105,12.0,0.07498,1260.16926,11.12153,64594.17874,2.1208191872E10,0.0,
jgi|PhapaK8108|11625257|estExt_fgenesh1_pg.C_tig00000406_1480014,16.0,0.0,1.0,16.0,56.992,1.0,0.07498,1260.16926,11.12153,64594.17874,2.1208191872E10,0.0,
GlymaFiskIII.12G003600.1.p,57.0,0.0,1.0,57.0,1654.733,1.0,0.08997,1876.22976,12.45566,26028.13439,1.4527850982E10,0.0,
GlymaFiskIII.11G260800.1.p,1.0,0.0,1.0,1.0,6.085,1.0,0.06921,1057.23841,10.22112,0.0,0.0,0.0,
GlymaFiskIII.11G259400.1.p,4.0,0.0,1.0,4.0,130.127,3.0,0.07498,1268.03268,11.08965,10529.13487,1.1341626068E10,0.0,
jgi|PhapaK8108|1278557|CE1278556_17392,3.0,0.0,1.0,3.0,13.209,1.0,0.06921,1048.87498,10.19061,1.5,6.0,0.0,
GlymaFiskIII.11G259000.1.p,4.0,0.0,1.0,4.0,191.025,1.0,0.07498,1053.21223,10.22796,0.2937,12.0,0.0,
GlymaFiskIII.11G256400.1.p,2.0,0.0,1.0,2.0,1.159,1.0,4.1E-4,3.5,0.00164,0.5,2.0,0.0,
GlymaFiskIII.11G254400.1.p,18.0,0.0,1.0,18.0,1070.967,1.0,0.08997,1713.41548,12.1946,63462.87617,4.7112641032E10,0.0,
GlymaFiskIII.11G253800.1.p,1.0,0.0,1.0,1.0,1.067,1.0,2.1E-4,1.5,0.00123,0.0,0.0,0.0,
GlymaFiskIII.11G253500.5.p,1.0,0.0,1.0,1.0,1.087,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
jgi|PhapaK8108|3162770|estExt_Genewise1Plus.C_tig00013066_42230019,7.0,0.0,1.0,7.0,1.427,8.0,0.00109,7.0,0.00266,42.0,42.0,0.0,
GlymaFiskIII.11G253500.4.p,1.0,0.0,1.0,1.0,1.074,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
GlymaFiskIII.11G253500.3.p,1.0,0.0,1.0,1.0,1.091,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
GlymaFiskIII.11G253500.2.p,1.0,0.0,1.0,1.0,1.08,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
GlymaFiskIII.11G253500.1.p,1.0,0.0,1.0,1.0,1.083,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
GlymaFiskIII.11G253200.3.p,2.0,0.0,1.0,2.0,169.59,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.11G253200.2.p,2.0,0.0,1.0,2.0,129.382,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.11G253200.1.p,2.0,0.0,1.0,2.0,171.691,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.11G252300.1.p,5.0,0.0,1.0,5.0,199.306,1.0,0.07498,1342.39466,11.36,4137.92924,1.535259886E10,0.0,
GlymaFiskIII.11G251600.2.p,5.0,0.0,1.0,5.0,266.486,1.0,0.08997,1418.76508,11.53294,3922.34875,3.0070787774E10,0.0,
GlymaFiskIII.11G251600.1.p,5.0,0.0,1.0,5.0,274.23,1.0,0.08997,1418.76508,11.53294,3922.34875,3.0070787774E10,0.0,
GlymaFiskIII.11G249700.2.p,1.0,0.0,1.0,1.0,1.051,1.0,2.7E-4,2.0,0.00128,0.0,0.0,0.0,
GlymaFiskIII.11G249700.1.p,1.0,0.0,1.0,1.0,1.065,1.0,2.7E-4,2.0,0.00128,0.0,0.0,0.0,
GlymaFiskIII.11G246300.2.p,6.0,0.0,1.0,6.0,35.133,1.0,0.06921,1092.89706,10.41075,1834.70548,1.00340038E9,0.0,
GlymaFiskIII.11G246300.1.p,6.0,0.0,1.0,6.0,36.998,1.0,0.06921,1092.89706,10.41075,1834.70548,1.00340038E9,0.0,
GlymaFiskIII.11G246200.2.p,6.0,0.0,1.0,6.0,33.455,1.0,0.06921,1092.89706,10.41075,1834.70548,1.00340038E9,0.0,
GlymaFiskIII.11G246200.1.p,6.0,0.0,1.0,6.0,27.932,1.0,0.06921,1092.89706,10.41075,1834.70548,1.00340038E9,0.0,
GlymaFiskIII.11G245800.1.p,2.0,0.0,1.0,2.0,42.74,1.0,0.06921,1132.50417,10.50296,1296.78643,3.55385388E8,0.0,
GlymaFiskIII.11G245000.1.p,4.0,0.0,1.0,4.0,289.401,1.0,0.08179,1429.64293,11.65964,2194.67798,1.004732564E9,0.0,
GlymaFiskIII.11G244800.2.p,2.0,0.0,1.0,2.0,42.594,1.0,0.07498,1042.13384,10.09552,75.55717,3.9605866E7,0.0,
GlymaFiskIII.11G244800.1.p,2.0,0.0,1.0,2.0,38.971,1.0,0.07498,1042.13384,10.09552,75.55717,3.9605866E7,0.0,
GlymaFiskIII.11G244700.1.p,3.0,0.0,1.0,3.0,94.089,1.0,0.08997,1378.42341,11.42841,2918.44444,1.066018777E10,0.0,
GlymaFiskIII.11G243300.1.p,1.0,0.0,1.0,1.0,1.076,1.0,4.1E-4,3.0,0.00148,0.0,0.0,0.0,
GlymaFiskIII.11G241900.1.p,28.0,0.0,1.0,28.0,1367.064,1.0,0.08997,1832.11667,12.3722,96426.82286,2.7748361218E10,0.0,
GlymaFiskIII.11G236500.1.p,14.0,0.0,1.0,14.0,935.191,1.0,0.08997,1624.99246,11.99704,82937.99404,4.48780017408E11,0.0,
GlymaFiskIII.11G235100.4.p,23.0,0.0,1.0,23.0,1193.722,1.0,0.08997,1777.07937,12.31966,11160.3774,3.919716244E9,0.0,
GlymaFiskIII.11G235100.3.p,23.0,0.0,1.0,23.0,1217.252,1.0,0.08997,1777.07937,12.31966,11160.3774,3.919716244E9,0.0,
GlymaFiskIII.11G235100.2.p,20.0,0.0,1.0,20.0,1130.516,1.0,0.08997,1766.08889,12.30433,9794.96604,3.444100338E9,0.0,
GlymaFiskIII.11G235100.1.p,20.0,0.0,1.0,20.0,1121.924,1.0,0.08997,1766.08889,12.30433,9794.96604,3.444100338E9,0.0,
GlymaFiskIII.11G233300.2.p,18.0,0.0,1.0,18.0,846.007,1.0,0.08179,1560.49968,11.91494,16193.24712,1.6384081192E10,0.0,
GlymaFiskIII.11G233300.1.p,16.0,0.0,1.0,16.0,787.965,1.0,0.08179,1559.16634,11.9144,13985.20455,1.3679415584E10,0.0,
GlymaFiskIII.11G232200.3.p,1.0,0.0,1.0,1.0,1.184,1.0,0.00239,17.5,0.00535,0.0,0.0,0.0,
GlymaFiskIII.11G232200.2.p,1.0,0.0,1.0,1.0,1.231,1.0,0.00239,17.5,0.00535,0.0,0.0,0.0,
GlymaFiskIII.11G232200.1.p,1.0,0.0,1.0,1.0,1.199,1.0,0.00239,17.5,0.00535,0.0,0.0,0.0,
GlymaFiskIII.11G231800.1.p,17.0,0.0,1.0,17.0,1069.854,1.0,0.08997,1696.22341,12.16423,1981.46741,1.129540878E9,0.0,
GlymaFiskIII.11G231200.1.p,1.0,0.0,1.0,1.0,83.628,1.0,0.07498,1254.33903,11.07761,0.0,0.0,0.0,
GlymaFiskIII.11G230400.1.p,13.0,0.0,1.0,13.0,846.531,1.0,0.08997,1702.07619,12.18639,55957.26154,2.3496736616E10,0.0,
GlymaFiskIII.11G227500.2.p,3.0,0.0,1.0,3.0,3.224,1.0,0.06921,1033.57091,10.12781,3100.23655,5.8609914E8,0.0,
GlymaFiskIII.11G227500.1.p,3.0,0.0,1.0,3.0,3.266,1.0,0.06921,1033.57091,10.12781,3100.23655,5.8609914E8,0.0,
GlymaFiskIII.11G224100.2.p,5.0,0.0,1.0,5.0,216.353,2.0,0.07498,1236.3904,10.95885,30063.35952,6.58248704E8,0.0,
GlymaFiskIII.11G220300.2.p,1.0,0.0,1.0,1.0,2.984,1.0,0.06427,882.02656,9.12683,0.0,0.0,0.0,
GlymaFiskIII.11G220300.1.p,1.0,0.0,1.0,1.0,1.171,1.0,0.06427,882.02656,9.12683,0.0,0.0,0.0,
GlymaFiskIII.11G219700.1.p,5.0,0.0,1.0,5.0,214.552,1.0,0.07498,1238.42955,10.97554,6821.37009,2.66869174E8,0.0,
GlymaFiskIII.11G218300.2.p,3.0,0.0,1.0,3.0,290.631,1.0,0.08179,1400.84931,11.5209,21.00361,7576854.0,0.0,
GlymaFiskIII.11G218100.6.p,11.0,0.0,1.0,11.0,821.018,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G218100.5.p,11.0,0.0,1.0,11.0,869.666,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G218100.4.p,11.0,0.0,1.0,11.0,828.868,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G218100.3.p,11.0,0.0,1.0,11.0,873.488,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G218100.2.p,11.0,0.0,1.0,11.0,867.058,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G218100.1.p,11.0,0.0,1.0,11.0,870.867,1.0,0.08179,1633.01952,12.02221,411.69747,2.07658488E8,0.0,
GlymaFiskIII.11G216500.1.p,4.0,0.0,1.0,4.0,112.809,1.0,0.07498,1151.05382,10.61981,12888.3383,1.29594329E9,0.0,
GlymaFiskIII.11G216000.1.p,7.0,0.0,1.0,7.0,225.839,1.0,0.07498,1295.1526,11.13863,9938.67824,1.4337844466E10,0.0,
GlymaFiskIII.11G208000.1.p,122.0,0.0,1.0,123.0,1695.208,1.0,0.08997,1690.27222,12.07229,119932.68778,1.7199274064E11,0.0,
GlymaFiskIII.11G207900.1.p,119.0,0.0,1.0,120.0,1693.466,1.0,0.08997,1688.02222,12.07119,118022.20035,1.69048083958E11,0.0,
GlymaFiskIII.11G207600.1.p,11.0,0.0,1.0,14.0,853.382,1.0,0.07498,1542.4974,11.90126,17321.36652,9.8234115374E10,0.0,
GlymaFiskIII.11G206600.1.p,2.0,0.0,1.0,2.0,1.123,3.0,4.1E-4,2.0,0.00144,2.0,2.0,0.0,
jgi|PhapaK8108|9287329|fgenesh1_kg.tig00007331_2672_#_33_#_evgvelvOases_111_Loc8747t1_155336,1.0,0.0,1.0,1.0,1.063,1.0,2.1E-4,1.5,0.00123,0.0,0.0,0.0,
jgi|PhapaK8108|8662372|fgenesh1_kg.tig00003965_1584_#_460_#_evgvelvOases_111_Loc8747t1_155336,1.0,0.0,1.0,1.0,1.068,1.0,2.1E-4,1.5,0.00123,0.0,0.0,0.0,
GlymaFiskIII.11G201800.1.p,5.0,0.0,1.0,5.0,1.867,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G201700.1.p,5.0,0.0,1.0,5.0,2.001,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G201500.1.p,5.0,0.0,1.0,5.0,1.871,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G201400.1.p,5.0,0.0,1.0,5.0,3.603,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G199500.1.p,17.0,0.0,1.0,17.0,799.99,1.0,0.08179,1553.08896,11.89935,19670.8618,1.0640949372E10,0.0,
GlymaFiskIII.11G197600.1.p,11.0,0.0,1.0,11.0,561.401,1.0,0.08179,1332.48063,11.25766,1326.69611,1.19218314E8,0.0,
GlymaFiskIII.11G196600.1.p,3.0,0.0,1.0,3.0,121.897,1.0,0.08997,1378.42341,11.42841,2918.44444,1.066018777E10,0.0,
GlymaFiskIII.11G195400.1.p,3.0,0.0,1.0,3.0,102.693,1.0,0.08997,1378.42341,11.42841,2918.44444,1.066018777E10,0.0,
GlymaFiskIII.11G184500.1.p,10.0,0.0,1.0,10.0,818.341,1.0,0.08997,1705.44484,12.16286,1892.74427,4.27924502E8,0.0,
GlymaFiskIII.11G179100.1.p,9.0,0.0,1.0,9.0,741.906,1.0,0.08997,1690.40437,12.15821,1601.12726,3.20829376E8,0.0,
GlymaFiskIII.11G173700.1.p,46.0,0.0,1.0,46.0,1588.769,1.0,0.08997,1898.19802,12.50108,30020.79045,1.1913216846E10,0.0,
GlymaFiskIII.11G170700.2.p,4.0,0.0,1.0,4.0,171.943,1.0,0.07498,1207.98878,10.84392,373.66527,6.759686E7,0.0,
GlymaFiskIII.11G170700.1.p,4.0,0.0,1.0,4.0,189.968,1.0,0.07498,1207.98878,10.84392,373.66527,6.759686E7,0.0,
GlymaFiskIII.11G169900.2.p,1.0,0.0,1.0,1.0,90.468,1.0,0.07498,1145.32049,10.63322,0.0,0.0,0.0,
GlymaFiskIII.11G169900.1.p,1.0,0.0,1.0,1.0,71.011,1.0,0.07498,1145.32049,10.63322,0.0,0.0,0.0,
GlymaFiskIII.11G169700.5.p,20.0,0.0,1.0,20.0,1154.655,1.0,0.08997,1668.91746,12.10759,5334.46296,2.5473762364E10,0.0,
GlymaFiskIII.11G169700.4.p,20.0,0.0,1.0,20.0,1160.859,1.0,0.08997,1668.91746,12.10759,5334.46296,2.5473762364E10,0.0,
GlymaFiskIII.11G169700.3.p,20.0,0.0,1.0,20.0,1136.942,1.0,0.08997,1668.91746,12.10759,5334.46296,2.5473762364E10,0.0,
GlymaFiskIII.11G169700.2.p,20.0,0.0,1.0,20.0,1144.99,1.0,0.08997,1668.91746,12.10759,5334.46296,2.5473762364E10,0.0,
GlymaFiskIII.11G169700.1.p,20.0,0.0,1.0,20.0,1172.155,1.0,0.08997,1668.91746,12.10759,5334.46296,2.5473762364E10,0.0,
GlymaFiskIII.11G169300.4.p,1.0,0.0,1.0,1.0,1.099,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G169300.3.p,1.0,0.0,1.0,1.0,1.092,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G169300.2.p,1.0,0.0,1.0,1.0,1.084,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G169300.1.p,1.0,0.0,1.0,1.0,1.075,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G169200.2.p,1.0,0.0,1.0,1.0,1.092,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G169200.1.p,1.0,0.0,1.0,1.0,1.076,1.0,6.2E-4,4.5,0.00185,0.0,0.0,0.0,
GlymaFiskIII.11G167400.1.p,3.0,0.0,1.0,3.0,39.125,1.0,0.07498,1190.46017,10.84365,60952.84884,3.8012185194E10,0.0,
GlymaFiskIII.11G167200.1.p,2.0,0.0,1.0,2.0,107.671,1.0,0.08179,1456.50285,11.68947,212.30423,4.1399422E7,0.0,
GlymaFiskIII.11G166800.2.p,3.0,0.0,1.0,3.0,166.624,1.0,0.07498,1249.34278,10.99114,5601.24556,1.481546684E9,0.0,
GlymaFiskIII.11G166800.1.p,3.0,0.0,1.0,3.0,162.029,1.0,0.07498,1249.34278,10.99114,5601.24556,1.481546684E9,0.0,
GlymaFiskIII.11G163100.3.p,58.0,0.0,1.0,58.0,1642.737,1.0,0.08997,1928.37817,12.56621,91215.65681,2.7515142342E10,0.0,
GlymaFiskIII.11G163100.2.p,58.0,0.0,1.0,58.0,1657.583,1.0,0.08997,1928.37817,12.56621,91215.65681,2.7515142342E10,0.0,
GlymaFiskIII.11G163100.1.p,58.0,0.0,1.0,58.0,1630.799,1.0,0.08997,1928.37817,12.56621,91215.65681,2.7515142342E10,0.0,
GlymaFiskIII.11G162000.2.p,7.0,0.0,1.0,7.0,157.011,1.0,0.07498,1171.75144,10.71996,1472.12311,3.057961482E9,0.0,
GlymaFiskIII.11G162000.1.p,7.0,0.0,1.0,7.0,156.274,1.0,0.07498,1171.75144,10.71996,1472.12311,3.057961482E9,0.0,
GlymaFiskIII.11G161400.2.p,2.0,0.0,1.0,2.0,11.529,1.0,0.07498,1062.04841,10.21482,109.59195,1.1393207112E10,0.0,
GlymaFiskIII.11G161400.1.p,2.0,0.0,1.0,2.0,16.605,1.0,0.07498,1062.04841,10.21482,109.59195,1.1393207112E10,0.0,
GlymaFiskIII.11G160700.1.p,2.0,0.0,1.0,2.0,101.199,1.0,0.08179,1388.28341,11.50613,111.22893,9313176.0,0.0,
GlymaFiskIII.11G156200.2.p,2.0,0.0,1.0,2.0,1.258,1.0,0.0013,10.0,0.00332,0.11765,2.0,0.0,
GlymaFiskIII.11G156200.1.p,2.0,0.0,1.0,2.0,1.268,1.0,0.0013,10.0,0.00332,0.11765,2.0,0.0,
GlymaFiskIII.11G154100.1.p,1.0,0.0,1.0,1.0,1.247,1.0,0.05623,777.24694,8.14967,0.0,0.0,0.0,
GlymaFiskIII.11G151900.2.p,3.0,0.0,1.0,3.0,110.077,1.0,0.06921,1048.60887,10.11276,3863.56665,5.3489835872E10,0.0,
GlymaFiskIII.11G151900.1.p,3.0,0.0,1.0,3.0,95.068,1.0,0.06921,1048.60887,10.11276,3863.56665,5.3489835872E10,0.0,
GlymaFiskIII.11G149900.1.p,1.0,0.0,1.0,1.0,16.686,1.0,0.06921,1030.78797,10.01999,0.0,0.0,0.0,
GlymaFiskIII.11G148700.2.p,5.0,0.0,1.0,5.0,59.761,16.0,0.07498,1226.66212,10.98758,45842.13449,5.0334149628E10,0.0,
GlymaFiskIII.11G148700.1.p,5.0,0.0,1.0,5.0,62.665,1.0,0.07498,1226.66212,10.98758,45842.13449,5.0334149628E10,0.0,
GlymaFiskIII.11G147900.1.p,1.0,0.0,1.0,1.0,100.266,1.0,0.08179,1335.45722,11.33127,0.0,0.0,0.0,
GlymaFiskIII.11G147400.1.p,1.0,0.0,1.0,1.0,1.095,1.0,0.00123,9.0,0.00304,0.0,0.0,0.0,
jgi|PhapaK8108|7624579|fgenesh1_kg.tig00000516_194_#_1824_#_evgvelvOases_21_Loc15958t2_918,17.0,0.0,1.0,17.0,2.005,18.0,0.00246,17.0,0.00536,272.0,272.0,0.0,
GlymaFiskIII.11G145200.4.p,3.0,0.0,1.0,3.0,16.964,1.0,0.06427,1025.88136,10.0676,4180.58048,2.9465825E8,0.0,
GlymaFiskIII.11G145200.3.p,3.0,0.0,1.0,3.0,20.648,1.0,0.06427,1025.88136,10.0676,4180.58048,2.9465825E8,0.0,
GlymaFiskIII.11G145200.2.p,3.0,0.0,1.0,3.0,16.615,1.0,0.06427,1025.88136,10.0676,4180.58048,2.9465825E8,0.0,
GlymaFiskIII.11G145200.1.p,3.0,0.0,1.0,3.0,24.025,1.0,0.06427,1025.88136,10.0676,4180.58048,2.9465825E8,0.0,
GlymaFiskIII.11G143900.1.p,36.0,0.0,1.0,36.0,1474.521,1.0,0.08997,1843.87381,12.41297,46382.40064,2.6916307762E10,0.0,
GlymaFiskIII.11G143300.1.p,6.0,0.0,1.0,7.0,187.653,1.0,0.07498,1319.77482,11.28557,10033.91098,6.594295478E9,0.0,
GlymaFiskIII.11G142500.1.p,5.0,0.0,1.0,6.0,154.492,1.0,0.06921,1176.15807,10.74486,1076.93986,3.48357932E8,0.0,
GlymaFiskIII.11G141600.2.p,5.0,0.0,1.0,5.0,1.876,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G141600.1.p,5.0,0.0,1.0,5.0,1.943,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.11G139500.2.p,34.0,0.0,1.0,34.0,1466.35,1.0,0.08997,1771.55913,12.28682,9472.52986,4.462573828E9,0.0,
GlymaFiskIII.11G139500.1.p,34.0,0.0,1.0,34.0,1490.093,1.0,0.08997,1771.55913,12.28682,9472.52986,4.462573828E9,0.0,
GlymaFiskIII.11G138400.1.p,8.0,0.0,1.0,13.0,574.139,1.0,0.08179,1414.80761,11.52008,2474.46489,1.1685016474E10,0.0,
GlymaFiskIII.11G138300.1.p,3.0,0.0,1.0,3.0,27.417,1.0,0.07498,1226.3066,10.99688,23175.92896,6.13046689E9,0.0,
GlymaFiskIII.11G138100.1.p,3.0,0.0,1.0,3.0,34.245,1.0,0.07498,1226.3066,10.99688,23175.92896,6.13046689E9,0.0,
GlymaFiskIII.11G138000.1.p,3.0,0.0,1.0,3.0,23.769,1.0,0.07498,1226.3066,10.99688,23175.92896,6.13046689E9,0.0,
GlymaFiskIII.11G137900.1.p,3.0,0.0,1.0,3.0,37.05,1.0,0.07498,1226.3066,10.99688,23175.92896,6.13046689E9,0.0,
GlymaFiskIII.11G137600.2.p,1.0,0.0,1.0,1.0,1.168,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137600.1.p,1.0,0.0,1.0,1.0,1.168,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137500.5.p,1.0,0.0,1.0,1.0,1.16,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137500.4.p,1.0,0.0,1.0,1.0,2.787,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137500.3.p,1.0,0.0,1.0,1.0,1.167,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137500.2.p,1.0,0.0,1.0,1.0,1.167,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137500.1.p,1.0,0.0,1.0,1.0,2.773,1.0,0.06427,831.50641,8.7358,0.0,0.0,0.0,
GlymaFiskIII.11G137300.1.p,6.0,0.0,1.0,7.0,382.167,1.0,0.07498,1411.56843,11.56633,4198.03542,5.893528058E9,0.0,
GlymaFiskIII.11G136200.1.p,7.0,0.0,1.0,8.0,411.223,1.0,0.07498,1279.75815,11.09238,7814.82774,4.44877084224E11,0.0,
GlymaFiskIII.11G135800.1.p,1.0,0.0,1.0,1.0,4.657,1.0,0.06921,1013.15229,10.05119,0.0,0.0,0.0,
GlymaFiskIII.11G134200.2.p,3.0,0.0,1.0,3.0,142.902,1.0,0.07498,1183.90617,10.79603,89.12033,8.9420556E7,0.0,
GlymaFiskIII.11G134200.1.p,3.0,0.0,1.0,3.0,136.099,1.0,0.07498,1183.90617,10.79603,89.12033,8.9420556E7,0.0,
GlymaFiskIII.11G132000.2.p,2.0,0.0,1.0,2.0,27.146,1.0,0.06921,1132.50417,10.50296,1296.78643,3.55385388E8,0.0,
GlymaFiskIII.11G132000.1.p,2.0,0.0,1.0,2.0,27.322,1.0,0.06921,1132.50417,10.50296,1296.78643,3.55385388E8,0.0,
GlymaFiskIII.11G130300.3.p,6.0,0.0,1.0,6.0,471.491,1.0,0.08179,1455.68301,11.67168,476.66933,5.1376588E7,0.0,
GlymaFiskIII.11G130300.2.p,6.0,0.0,1.0,6.0,468.283,1.0,0.08179,1455.68301,11.67168,476.66933,5.1376588E7,0.0,
GlymaFiskIII.11G130300.1.p,6.0,0.0,1.0,6.0,483.741,1.0,0.08179,1455.68301,11.67168,476.66933,5.1376588E7,0.0,
GlymaFiskIII.11G128000.1.p,6.0,0.0,1.0,6.0,31.394,1.0,0.06921,1092.89706,10.41075,1834.70548,1.00340038E9,0.0,
GlymaFiskIII.11G125900.1.p,1.0,0.0,1.0,1.0,91.213,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.11G125600.1.p,1.0,0.0,1.0,1.0,28.664,1.0,0.07498,1146.80545,10.65237,0.0,0.0,0.0,
jgi|PhapaK8108|3112184|e_gw1.4280.1.1,21.0,0.0,1.0,21.0,372.839,15.0,0.08179,1423.21829,11.55196,88307.22711,1.5050662562E10,0.0,
GlymaFiskIII.11G122400.2.p,2.0,0.0,1.0,2.0,1.186,1.0,6.8E-4,5.5,0.00213,0.25,2.0,0.0,
GlymaFiskIII.11G122400.1.p,2.0,0.0,1.0,2.0,1.175,1.0,6.8E-4,5.5,0.00213,0.25,2.0,0.0,
GlymaFiskIII.11G121100.1.p,1.0,0.0,1.0,1.0,1.064,1.0,3.4E-4,4.08333,0.00395,0.0,0.0,0.0,
GlymaFiskIII.11G117800.1.p,1.0,0.0,1.0,1.0,1.198,1.0,0.00233,17.0,0.00521,0.0,0.0,0.0,
GlymaFiskIII.11G116700.1.p,4.0,0.0,1.0,4.0,144.374,1.0,0.07498,1276.10887,11.08034,21426.41755,5.387390824E10,0.0,
GlymaFiskIII.11G115800.1.p,1.0,0.0,1.0,1.0,1.055,1.0,0.06427,834.11349,8.82255,0.0,0.0,0.0,
GlymaFiskIII.11G113700.2.p,48.0,0.0,1.0,48.0,1587.223,1.0,0.08997,1850.4377,12.41516,78033.39245,1.54999915818E11,0.0,
